#1
double AHU(8760, 5)
432000	293.15	0.45	0.65	0.0
435600	293.15	0.45	0.65	0.0
439200	293.15	0.45	0.65	0.0
442800	293.15	0.45	0.65	0.0
446400	293.15	0.45	0.65	0.0
450000	293.15	0.45	0.65	0.0
453600	293.15	0.45	0.65	0.0
457200	293.15	0.45	0.65	0.0
460800	295.15	0.45	0.65	1.0
464400	295.15	0.45	0.65	1.0
468000	295.15	0.45	0.65	1.0
471600	295.15	0.45	0.65	1.0
475200	295.15	0.45	0.65	1.0
478800	295.15	0.45	0.65	1.0
482400	295.15	0.45	0.65	1.0
486000	295.15	0.45	0.65	1.0
489600	295.15	0.45	0.65	1.0
493200	295.15	0.45	0.65	1.0
496800	295.15	0.45	0.65	1.0
500400	295.15	0.45	0.65	1.0
504000	293.15	0.45	0.65	0.0
507600	293.15	0.45	0.65	0.0
511200	293.15	0.45	0.65	0.0
514800	293.15	0.45	0.65	0.0
518400	293.15	0.45	0.65	0.0
522000	293.15	0.45	0.65	0.0
525600	293.15	0.45	0.65	0.0
529200	293.15	0.45	0.65	0.0
532800	293.15	0.45	0.65	0.0
536400	293.15	0.45	0.65	0.0
540000	293.15	0.45	0.65	0.0
543600	293.15	0.45	0.65	0.0
547200	295.15	0.45	0.65	1.0
550800	295.15	0.45	0.65	1.0
554400	295.15	0.45	0.65	1.0
558000	295.15	0.45	0.65	1.0
561600	295.15	0.45	0.65	1.0
565200	295.15	0.45	0.65	1.0
568800	295.15	0.45	0.65	1.0
572400	295.15	0.45	0.65	1.0
576000	295.15	0.45	0.65	1.0
579600	295.15	0.45	0.65	1.0
583200	295.15	0.45	0.65	1.0
586800	295.15	0.45	0.65	1.0
590400	293.15	0.45	0.65	0.0
594000	293.15	0.45	0.65	0.0
597600	293.15	0.45	0.65	0.0
601200	293.15	0.45	0.65	0.0
604800	293.15	0.45	0.65	0.0
608400	293.15	0.45	0.65	0.0
612000	293.15	0.45	0.65	0.0
615600	293.15	0.45	0.65	0.0
619200	293.15	0.45	0.65	0.0
622800	293.15	0.45	0.65	0.0
626400	293.15	0.45	0.65	0.0
630000	293.15	0.45	0.65	0.0
633600	295.15	0.45	0.65	1.0
637200	295.15	0.45	0.65	1.0
640800	295.15	0.45	0.65	1.0
644400	295.15	0.45	0.65	1.0
648000	295.15	0.45	0.65	1.0
651600	295.15	0.45	0.65	1.0
655200	295.15	0.45	0.65	1.0
658800	295.15	0.45	0.65	1.0
662400	295.15	0.45	0.65	1.0
666000	295.15	0.45	0.65	1.0
669600	295.15	0.45	0.65	1.0
673200	295.15	0.45	0.65	1.0
676800	293.15	0.45	0.65	0.0
680400	293.15	0.45	0.65	0.0
684000	293.15	0.45	0.65	0.0
687600	293.15	0.45	0.65	0.0
691200	293.15	0.45	0.65	0.0
694800	293.15	0.45	0.65	0.0
698400	293.15	0.45	0.65	0.0
702000	293.15	0.45	0.65	0.0
705600	293.15	0.45	0.65	0.0
709200	293.15	0.45	0.65	0.0
712800	293.15	0.45	0.65	0.0
716400	293.15	0.45	0.65	0.0
720000	295.15	0.45	0.65	1.0
723600	295.15	0.45	0.65	1.0
727200	295.15	0.45	0.65	1.0
730800	295.15	0.45	0.65	1.0
734400	295.15	0.45	0.65	1.0
738000	295.15	0.45	0.65	1.0
741600	295.15	0.45	0.65	1.0
745200	295.15	0.45	0.65	1.0
748800	295.15	0.45	0.65	1.0
752400	295.15	0.45	0.65	1.0
756000	295.15	0.45	0.65	1.0
759600	295.15	0.45	0.65	1.0
763200	293.15	0.45	0.65	0.0
766800	293.15	0.45	0.65	0.0
770400	293.15	0.45	0.65	0.0
774000	293.15	0.45	0.65	0.0
777600	293.15	0.45	0.65	0.0
781200	293.15	0.45	0.65	0.0
784800	293.15	0.45	0.65	0.0
788400	293.15	0.45	0.65	0.0
792000	293.15	0.45	0.65	0.0
795600	293.15	0.45	0.65	0.0
799200	293.15	0.45	0.65	0.0
802800	293.15	0.45	0.65	0.0
806400	295.15	0.45	0.65	1.0
810000	295.15	0.45	0.65	1.0
813600	295.15	0.45	0.65	1.0
817200	295.15	0.45	0.65	1.0
820800	295.15	0.45	0.65	1.0
824400	295.15	0.45	0.65	1.0
828000	295.15	0.45	0.65	1.0
831600	295.15	0.45	0.65	1.0
835200	295.15	0.45	0.65	1.0
838800	295.15	0.45	0.65	1.0
842400	295.15	0.45	0.65	1.0
846000	295.15	0.45	0.65	1.0
849600	293.15	0.45	0.65	0.0
853200	293.15	0.45	0.65	0.0
856800	293.15	0.45	0.65	0.0
860400	293.15	0.45	0.65	0.0
864000	293.15	0.45	0.65	0.0
867600	293.15	0.45	0.65	0.0
871200	293.15	0.45	0.65	0.0
874800	293.15	0.45	0.65	0.0
878400	293.15	0.45	0.65	0.0
882000	293.15	0.45	0.65	0.0
885600	293.15	0.45	0.65	0.0
889200	293.15	0.45	0.65	0.0
892800	295.15	0.45	0.65	1.0
896400	295.15	0.45	0.65	1.0
900000	295.15	0.45	0.65	1.0
903600	295.15	0.45	0.65	1.0
907200	295.15	0.45	0.65	1.0
910800	295.15	0.45	0.65	1.0
914400	295.15	0.45	0.65	1.0
918000	295.15	0.45	0.65	1.0
921600	295.15	0.45	0.65	1.0
925200	295.15	0.45	0.65	1.0
928800	295.15	0.45	0.65	1.0
932400	295.15	0.45	0.65	1.0
936000	293.15	0.45	0.65	0.0
939600	293.15	0.45	0.65	0.0
943200	293.15	0.45	0.65	0.0
946800	293.15	0.45	0.65	0.0
950400	293.15	0.45	0.65	0.0
954000	293.15	0.45	0.65	0.0
957600	293.15	0.45	0.65	0.0
961200	293.15	0.45	0.65	0.0
964800	293.15	0.45	0.65	0.0
968400	293.15	0.45	0.65	0.0
972000	293.15	0.45	0.65	0.0
975600	293.15	0.45	0.65	0.0
979200	295.15	0.45	0.65	1.0
982800	295.15	0.45	0.65	1.0
986400	295.15	0.45	0.65	1.0
990000	295.15	0.45	0.65	1.0
993600	295.15	0.45	0.65	1.0
997200	295.15	0.45	0.65	1.0
1000800	295.15	0.45	0.65	1.0
1004400	295.15	0.45	0.65	1.0
1008000	295.15	0.45	0.65	1.0
1011600	295.15	0.45	0.65	1.0
1015200	295.15	0.45	0.65	1.0
1018800	295.15	0.45	0.65	1.0
1022400	293.15	0.45	0.65	0.0
1026000	293.15	0.45	0.65	0.0
1029600	293.15	0.45	0.65	0.0
1033200	293.15	0.45	0.65	0.0
1036800	293.15	0.45	0.65	0.0
1040400	293.15	0.45	0.65	0.0
1044000	293.15	0.45	0.65	0.0
1047600	293.15	0.45	0.65	0.0
1051200	293.15	0.45	0.65	0.0
1054800	293.15	0.45	0.65	0.0
1058400	293.15	0.45	0.65	0.0
1062000	293.15	0.45	0.65	0.0
1065600	295.15	0.45	0.65	1.0
1069200	295.15	0.45	0.65	1.0
1072800	295.15	0.45	0.65	1.0
1076400	295.15	0.45	0.65	1.0
1080000	295.15	0.45	0.65	1.0
1083600	295.15	0.45	0.65	1.0
1087200	295.15	0.45	0.65	1.0
1090800	295.15	0.45	0.65	1.0
1094400	295.15	0.45	0.65	1.0
1098000	295.15	0.45	0.65	1.0
1101600	295.15	0.45	0.65	1.0
1105200	295.15	0.45	0.65	1.0
1108800	293.15	0.45	0.65	0.0
1112400	293.15	0.45	0.65	0.0
1116000	293.15	0.45	0.65	0.0
1119600	293.15	0.45	0.65	0.0
1123200	293.15	0.45	0.65	0.0
1126800	293.15	0.45	0.65	0.0
1130400	293.15	0.45	0.65	0.0
1134000	293.15	0.45	0.65	0.0
1137600	293.15	0.45	0.65	0.0
1141200	293.15	0.45	0.65	0.0
1144800	293.15	0.45	0.65	0.0
1148400	293.15	0.45	0.65	0.0
1152000	295.15	0.45	0.65	1.0
1155600	295.15	0.45	0.65	1.0
1159200	295.15	0.45	0.65	1.0
1162800	295.15	0.45	0.65	1.0
1166400	295.15	0.45	0.65	1.0
1170000	295.15	0.45	0.65	1.0
1173600	295.15	0.45	0.65	1.0
1177200	295.15	0.45	0.65	1.0
1180800	295.15	0.45	0.65	1.0
1184400	295.15	0.45	0.65	1.0
1188000	295.15	0.45	0.65	1.0
1191600	295.15	0.45	0.65	1.0
1195200	293.15	0.45	0.65	0.0
1198800	293.15	0.45	0.65	0.0
1202400	293.15	0.45	0.65	0.0
1206000	293.15	0.45	0.65	0.0
1209600	293.15	0.45	0.65	0.0
1213200	293.15	0.45	0.65	0.0
1216800	293.15	0.45	0.65	0.0
1220400	293.15	0.45	0.65	0.0
1224000	293.15	0.45	0.65	0.0
1227600	293.15	0.45	0.65	0.0
1231200	293.15	0.45	0.65	0.0
1234800	293.15	0.45	0.65	0.0
1238400	295.15	0.45	0.65	1.0
1242000	295.15	0.45	0.65	1.0
1245600	295.15	0.45	0.65	1.0
1249200	295.15	0.45	0.65	1.0
1252800	295.15	0.45	0.65	1.0
1256400	295.15	0.45	0.65	1.0
1260000	295.15	0.45	0.65	1.0
1263600	295.15	0.45	0.65	1.0
1267200	295.15	0.45	0.65	1.0
1270800	295.15	0.45	0.65	1.0
1274400	295.15	0.45	0.65	1.0
1278000	295.15	0.45	0.65	1.0
1281600	293.15	0.45	0.65	0.0
1285200	293.15	0.45	0.65	0.0
1288800	293.15	0.45	0.65	0.0
1292400	293.15	0.45	0.65	0.0
1296000	293.15	0.45	0.65	0.0
1299600	293.15	0.45	0.65	0.0
1303200	293.15	0.45	0.65	0.0
1306800	293.15	0.45	0.65	0.0
1310400	293.15	0.45	0.65	0.0
1314000	293.15	0.45	0.65	0.0
1317600	293.15	0.45	0.65	0.0
1321200	293.15	0.45	0.65	0.0
1324800	295.15	0.45	0.65	1.0
1328400	295.15	0.45	0.65	1.0
1332000	295.15	0.45	0.65	1.0
1335600	295.15	0.45	0.65	1.0
1339200	295.15	0.45	0.65	1.0
1342800	295.15	0.45	0.65	1.0
1346400	295.15	0.45	0.65	1.0
1350000	295.15	0.45	0.65	1.0
1353600	295.15	0.45	0.65	1.0
1357200	295.15	0.45	0.65	1.0
1360800	295.15	0.45	0.65	1.0
1364400	295.15	0.45	0.65	1.0
1368000	293.15	0.45	0.65	0.0
1371600	293.15	0.45	0.65	0.0
1375200	293.15	0.45	0.65	0.0
1378800	293.15	0.45	0.65	0.0
1382400	293.15	0.45	0.65	0.0
1386000	293.15	0.45	0.65	0.0
1389600	293.15	0.45	0.65	0.0
1393200	293.15	0.45	0.65	0.0
1396800	293.15	0.45	0.65	0.0
1400400	293.15	0.45	0.65	0.0
1404000	293.15	0.45	0.65	0.0
1407600	293.15	0.45	0.65	0.0
1411200	295.15	0.45	0.65	1.0
1414800	295.15	0.45	0.65	1.0
1418400	295.15	0.45	0.65	1.0
1422000	295.15	0.45	0.65	1.0
1425600	295.15	0.45	0.65	1.0
1429200	295.15	0.45	0.65	1.0
1432800	295.15	0.45	0.65	1.0
1436400	295.15	0.45	0.65	1.0
1440000	295.15	0.45	0.65	1.0
1443600	295.15	0.45	0.65	1.0
1447200	295.15	0.45	0.65	1.0
1450800	295.15	0.45	0.65	1.0
1454400	293.15	0.45	0.65	0.0
1458000	293.15	0.45	0.65	0.0
1461600	293.15	0.45	0.65	0.0
1465200	293.15	0.45	0.65	0.0
1468800	293.15	0.45	0.65	0.0
1472400	293.15	0.45	0.65	0.0
1476000	293.15	0.45	0.65	0.0
1479600	293.15	0.45	0.65	0.0
1483200	293.15	0.45	0.65	0.0
1486800	293.15	0.45	0.65	0.0
1490400	293.15	0.45	0.65	0.0
1494000	293.15	0.45	0.65	0.0
1497600	295.15	0.45	0.65	1.0
1501200	295.15	0.45	0.65	1.0
1504800	295.15	0.45	0.65	1.0
1508400	295.15	0.45	0.65	1.0
1512000	295.15	0.45	0.65	1.0
1515600	295.15	0.45	0.65	1.0
1519200	295.15	0.45	0.65	1.0
1522800	295.15	0.45	0.65	1.0
1526400	295.15	0.45	0.65	1.0
1530000	295.15	0.45	0.65	1.0
1533600	295.15	0.45	0.65	1.0
1537200	295.15	0.45	0.65	1.0
1540800	293.15	0.45	0.65	0.0
1544400	293.15	0.45	0.65	0.0
1548000	293.15	0.45	0.65	0.0
1551600	293.15	0.45	0.65	0.0
1555200	293.15	0.45	0.65	0.0
1558800	293.15	0.45	0.65	0.0
1562400	293.15	0.45	0.65	0.0
1566000	293.15	0.45	0.65	0.0
1569600	293.15	0.45	0.65	0.0
1573200	293.15	0.45	0.65	0.0
1576800	293.15	0.45	0.65	0.0
1580400	293.15	0.45	0.65	0.0
1584000	295.15	0.45	0.65	1.0
1587600	295.15	0.45	0.65	1.0
1591200	295.15	0.45	0.65	1.0
1594800	295.15	0.45	0.65	1.0
1598400	295.15	0.45	0.65	1.0
1602000	295.15	0.45	0.65	1.0
1605600	295.15	0.45	0.65	1.0
1609200	295.15	0.45	0.65	1.0
1612800	295.15	0.45	0.65	1.0
1616400	295.15	0.45	0.65	1.0
1620000	295.15	0.45	0.65	1.0
1623600	295.15	0.45	0.65	1.0
1627200	293.15	0.45	0.65	0.0
1630800	293.15	0.45	0.65	0.0
1634400	293.15	0.45	0.65	0.0
1638000	293.15	0.45	0.65	0.0
1641600	293.15	0.45	0.65	0.0
1645200	293.15	0.45	0.65	0.0
1648800	293.15	0.45	0.65	0.0
1652400	293.15	0.45	0.65	0.0
1656000	293.15	0.45	0.65	0.0
1659600	293.15	0.45	0.65	0.0
1663200	293.15	0.45	0.65	0.0
1666800	293.15	0.45	0.65	0.0
1670400	295.15	0.45	0.65	1.0
1674000	295.15	0.45	0.65	1.0
1677600	295.15	0.45	0.65	1.0
1681200	295.15	0.45	0.65	1.0
1684800	295.15	0.45	0.65	1.0
1688400	295.15	0.45	0.65	1.0
1692000	295.15	0.45	0.65	1.0
1695600	295.15	0.45	0.65	1.0
1699200	295.15	0.45	0.65	1.0
1702800	295.15	0.45	0.65	1.0
1706400	295.15	0.45	0.65	1.0
1710000	295.15	0.45	0.65	1.0
1713600	293.15	0.45	0.65	0.0
1717200	293.15	0.45	0.65	0.0
1720800	293.15	0.45	0.65	0.0
1724400	293.15	0.45	0.65	0.0
1728000	293.15	0.45	0.65	0.0
1731600	293.15	0.45	0.65	0.0
1735200	293.15	0.45	0.65	0.0
1738800	293.15	0.45	0.65	0.0
1742400	293.15	0.45	0.65	0.0
1746000	293.15	0.45	0.65	0.0
1749600	293.15	0.45	0.65	0.0
1753200	293.15	0.45	0.65	0.0
1756800	295.15	0.45	0.65	1.0
1760400	295.15	0.45	0.65	1.0
1764000	295.15	0.45	0.65	1.0
1767600	295.15	0.45	0.65	1.0
1771200	295.15	0.45	0.65	1.0
1774800	295.15	0.45	0.65	1.0
1778400	295.15	0.45	0.65	1.0
1782000	295.15	0.45	0.65	1.0
1785600	295.15	0.45	0.65	1.0
1789200	295.15	0.45	0.65	1.0
1792800	295.15	0.45	0.65	1.0
1796400	295.15	0.45	0.65	1.0
1800000	293.15	0.45	0.65	0.0
1803600	293.15	0.45	0.65	0.0
1807200	293.15	0.45	0.65	0.0
1810800	293.15	0.45	0.65	0.0
1814400	293.15	0.45	0.65	0.0
1818000	293.15	0.45	0.65	0.0
1821600	293.15	0.45	0.65	0.0
1825200	293.15	0.45	0.65	0.0
1828800	293.15	0.45	0.65	0.0
1832400	293.15	0.45	0.65	0.0
1836000	293.15	0.45	0.65	0.0
1839600	293.15	0.45	0.65	0.0
1843200	295.15	0.45	0.65	1.0
1846800	295.15	0.45	0.65	1.0
1850400	295.15	0.45	0.65	1.0
1854000	295.15	0.45	0.65	1.0
1857600	295.15	0.45	0.65	1.0
1861200	295.15	0.45	0.65	1.0
1864800	295.15	0.45	0.65	1.0
1868400	295.15	0.45	0.65	1.0
1872000	295.15	0.45	0.65	1.0
1875600	295.15	0.45	0.65	1.0
1879200	295.15	0.45	0.65	1.0
1882800	295.15	0.45	0.65	1.0
1886400	293.15	0.45	0.65	0.0
1890000	293.15	0.45	0.65	0.0
1893600	293.15	0.45	0.65	0.0
1897200	293.15	0.45	0.65	0.0
1900800	293.15	0.45	0.65	0.0
1904400	293.15	0.45	0.65	0.0
1908000	293.15	0.45	0.65	0.0
1911600	293.15	0.45	0.65	0.0
1915200	293.15	0.45	0.65	0.0
1918800	293.15	0.45	0.65	0.0
1922400	293.15	0.45	0.65	0.0
1926000	293.15	0.45	0.65	0.0
1929600	295.15	0.45	0.65	1.0
1933200	295.15	0.45	0.65	1.0
1936800	295.15	0.45	0.65	1.0
1940400	295.15	0.45	0.65	1.0
1944000	295.15	0.45	0.65	1.0
1947600	295.15	0.45	0.65	1.0
1951200	295.15	0.45	0.65	1.0
1954800	295.15	0.45	0.65	1.0
1958400	295.15	0.45	0.65	1.0
1962000	295.15	0.45	0.65	1.0
1965600	295.15	0.45	0.65	1.0
1969200	295.15	0.45	0.65	1.0
1972800	293.15	0.45	0.65	0.0
1976400	293.15	0.45	0.65	0.0
1980000	293.15	0.45	0.65	0.0
1983600	293.15	0.45	0.65	0.0
1987200	293.15	0.45	0.65	0.0
1990800	293.15	0.45	0.65	0.0
1994400	293.15	0.45	0.65	0.0
1998000	293.15	0.45	0.65	0.0
2001600	293.15	0.45	0.65	0.0
2005200	293.15	0.45	0.65	0.0
2008800	293.15	0.45	0.65	0.0
2012400	293.15	0.45	0.65	0.0
2016000	295.15	0.45	0.65	1.0
2019600	295.15	0.45	0.65	1.0
2023200	295.15	0.45	0.65	1.0
2026800	295.15	0.45	0.65	1.0
2030400	295.15	0.45	0.65	1.0
2034000	295.15	0.45	0.65	1.0
2037600	295.15	0.45	0.65	1.0
2041200	295.15	0.45	0.65	1.0
2044800	295.15	0.45	0.65	1.0
2048400	295.15	0.45	0.65	1.0
2052000	295.15	0.45	0.65	1.0
2055600	295.15	0.45	0.65	1.0
2059200	293.15	0.45	0.65	0.0
2062800	293.15	0.45	0.65	0.0
2066400	293.15	0.45	0.65	0.0
2070000	293.15	0.45	0.65	0.0
2073600	293.15	0.45	0.65	0.0
2077200	293.15	0.45	0.65	0.0
2080800	293.15	0.45	0.65	0.0
2084400	293.15	0.45	0.65	0.0
2088000	293.15	0.45	0.65	0.0
2091600	293.15	0.45	0.65	0.0
2095200	293.15	0.45	0.65	0.0
2098800	293.15	0.45	0.65	0.0
2102400	295.15	0.45	0.65	1.0
2106000	295.15	0.45	0.65	1.0
2109600	295.15	0.45	0.65	1.0
2113200	295.15	0.45	0.65	1.0
2116800	295.15	0.45	0.65	1.0
2120400	295.15	0.45	0.65	1.0
2124000	295.15	0.45	0.65	1.0
2127600	295.15	0.45	0.65	1.0
2131200	295.15	0.45	0.65	1.0
2134800	295.15	0.45	0.65	1.0
2138400	295.15	0.45	0.65	1.0
2142000	295.15	0.45	0.65	1.0
2145600	293.15	0.45	0.65	0.0
2149200	293.15	0.45	0.65	0.0
2152800	293.15	0.45	0.65	0.0
2156400	293.15	0.45	0.65	0.0
2160000	293.15	0.45	0.65	0.0
2163600	293.15	0.45	0.65	0.0
2167200	293.15	0.45	0.65	0.0
2170800	293.15	0.45	0.65	0.0
2174400	293.15	0.45	0.65	0.0
2178000	293.15	0.45	0.65	0.0
2181600	293.15	0.45	0.65	0.0
2185200	293.15	0.45	0.65	0.0
2188800	295.15	0.45	0.65	1.0
2192400	295.15	0.45	0.65	1.0
2196000	295.15	0.45	0.65	1.0
2199600	295.15	0.45	0.65	1.0
2203200	295.15	0.45	0.65	1.0
2206800	295.15	0.45	0.65	1.0
2210400	295.15	0.45	0.65	1.0
2214000	295.15	0.45	0.65	1.0
2217600	295.15	0.45	0.65	1.0
2221200	295.15	0.45	0.65	1.0
2224800	295.15	0.45	0.65	1.0
2228400	295.15	0.45	0.65	1.0
2232000	293.15	0.45	0.65	0.0
2235600	293.15	0.45	0.65	0.0
2239200	293.15	0.45	0.65	0.0
2242800	293.15	0.45	0.65	0.0
2246400	293.15	0.45	0.65	0.0
2250000	293.15	0.45	0.65	0.0
2253600	293.15	0.45	0.65	0.0
2257200	293.15	0.45	0.65	0.0
2260800	293.15	0.45	0.65	0.0
2264400	293.15	0.45	0.65	0.0
2268000	293.15	0.45	0.65	0.0
2271600	293.15	0.45	0.65	0.0
2275200	295.15	0.45	0.65	1.0
2278800	295.15	0.45	0.65	1.0
2282400	295.15	0.45	0.65	1.0
2286000	295.15	0.45	0.65	1.0
2289600	295.15	0.45	0.65	1.0
2293200	295.15	0.45	0.65	1.0
2296800	295.15	0.45	0.65	1.0
2300400	295.15	0.45	0.65	1.0
2304000	295.15	0.45	0.65	1.0
2307600	295.15	0.45	0.65	1.0
2311200	295.15	0.45	0.65	1.0
2314800	295.15	0.45	0.65	1.0
2318400	293.15	0.45	0.65	0.0
2322000	293.15	0.45	0.65	0.0
2325600	293.15	0.45	0.65	0.0
2329200	293.15	0.45	0.65	0.0
2332800	293.15	0.45	0.65	0.0
2336400	293.15	0.45	0.65	0.0
2340000	293.15	0.45	0.65	0.0
2343600	293.15	0.45	0.65	0.0
2347200	293.15	0.45	0.65	0.0
2350800	293.15	0.45	0.65	0.0
2354400	293.15	0.45	0.65	0.0
2358000	293.15	0.45	0.65	0.0
2361600	295.15	0.45	0.65	1.0
2365200	295.15	0.45	0.65	1.0
2368800	295.15	0.45	0.65	1.0
2372400	295.15	0.45	0.65	1.0
2376000	295.15	0.45	0.65	1.0
2379600	295.15	0.45	0.65	1.0
2383200	295.15	0.45	0.65	1.0
2386800	295.15	0.45	0.65	1.0
2390400	295.15	0.45	0.65	1.0
2394000	295.15	0.45	0.65	1.0
2397600	295.15	0.45	0.65	1.0
2401200	295.15	0.45	0.65	1.0
2404800	293.15	0.45	0.65	0.0
2408400	293.15	0.45	0.65	0.0
2412000	293.15	0.45	0.65	0.0
2415600	293.15	0.45	0.65	0.0
2419200	293.15	0.45	0.65	0.0
2422800	293.15	0.45	0.65	0.0
2426400	293.15	0.45	0.65	0.0
2430000	293.15	0.45	0.65	0.0
2433600	293.15	0.45	0.65	0.0
2437200	293.15	0.45	0.65	0.0
2440800	293.15	0.45	0.65	0.0
2444400	293.15	0.45	0.65	0.0
2448000	295.15	0.45	0.65	1.0
2451600	295.15	0.45	0.65	1.0
2455200	295.15	0.45	0.65	1.0
2458800	295.15	0.45	0.65	1.0
2462400	295.15	0.45	0.65	1.0
2466000	295.15	0.45	0.65	1.0
2469600	295.15	0.45	0.65	1.0
2473200	295.15	0.45	0.65	1.0
2476800	295.15	0.45	0.65	1.0
2480400	295.15	0.45	0.65	1.0
2484000	295.15	0.45	0.65	1.0
2487600	295.15	0.45	0.65	1.0
2491200	293.15	0.45	0.65	0.0
2494800	293.15	0.45	0.65	0.0
2498400	293.15	0.45	0.65	0.0
2502000	293.15	0.45	0.65	0.0
2505600	293.15	0.45	0.65	0.0
2509200	293.15	0.45	0.65	0.0
2512800	293.15	0.45	0.65	0.0
2516400	293.15	0.45	0.65	0.0
2520000	293.15	0.45	0.65	0.0
2523600	293.15	0.45	0.65	0.0
2527200	293.15	0.45	0.65	0.0
2530800	293.15	0.45	0.65	0.0
2534400	295.15	0.45	0.65	1.0
2538000	295.15	0.45	0.65	1.0
2541600	295.15	0.45	0.65	1.0
2545200	295.15	0.45	0.65	1.0
2548800	295.15	0.45	0.65	1.0
2552400	295.15	0.45	0.65	1.0
2556000	295.15	0.45	0.65	1.0
2559600	295.15	0.45	0.65	1.0
2563200	295.15	0.45	0.65	1.0
